school_code,concertado_status
28081017,No
28082526,No
28076411,Sí
28081421,No
28081297,No
28082332,No
28081169,No
28075901,No
28077555,No
28046911,No
28074220,Sí
28082371,No
28081376,No
28081868,No
28075716,No
28079345,No
28077786,No
28075224,No
28060087,No
28048919,No
28049912,No
28081935,No
28074682,No
28081200,No
28056141,No
28073446,No
28081261,No
28079552,No
28077580,No
28040647,No
28061079,No
28060786,Sí
28076903,No
28032018,Sí
28075662,No
28082344,No
28078791,No
28020399,Sí
28080876,No
28049237,No
28081832,No
28081327,No
28075017,No
28082575,No
28082666,No
28078420,No
28074992,No
28080694,No
28082401,No
28049614,Sí
28018563,Sí
28082654,No
28074803,No
28080219,No
28080773,No
28080441,No
28032110,Sí
28076502,No
28080992,No
28077294,No
28079606,No
28081236,No
28080931,No
28082605,No
28078249,No
28081005,No
28079679,No
28081364,No
28076514,No
28082216,No
28047356,No
28081741,No
28080426,No
28082320,No
28025919,No
28074323,No
28075030,No
28082514,No
28062084,No
28022578,Sí
28076186,No
28078948,No
28080669,No
28079761,No
28081601,No
28032833,No
28045748,No
28080529,No
28081871,No
28075200,No
28081731,No
28074281,Sí
28064767,No
28081662,No
28075121,No
28081807,No
28081753,No
28082356,No
28022323,Sí
28009884,Sí
28082253,No
28081984,No
28082231,No
28082101,No
28082319,No
28082681,No
28076459,No
28081182,No
28077518,No
28081625,No
28077117,No
28081042,No
28081212,No
28079072,No
28030125,No
28045608,No
28043259,No
28045268,No
28045271,No
28030113,No
28038689,No
28059361,No
28045347,No
28042954,No
28042942,No
28033311,No
28046479,No
28033321,No
28033333,No
28057805,No
28045311,No
28045657,No
28045293,No
28046467,No
28043260,No
28042929,No
28042930,No
28044513,No
28045323,No
28043235,No
28044501,No
28077245,No
28030991,No
28046376,No
28067653,No
28066065,No
28063799,No
28077865,No
28075777,No
28074256,No
28069169,No
28063751,No
28004989,No
28004990,No
28018393,No
28005003,No
28038318,No
28066302,No
28018401,No
28010412,No
28005854,No
28077877,No
28021215,No
28072478,No
28005039,No
28010874,No
28033941,No
28010424,No
28006469,No
28021124,No
28035524,No
28071383,No
28005091,No
28005106,No
28035512,No
28005155,No
28021331,No
28031063,No
28037201,No
28041755,No
28005179,No
28030198,No
28020661,No
28010461,No
28010473,No
28071826,No
28005210,No
28019439,No
28011684,No
28018502,No
28004904,No
28005234,No
28031087,No
28020673,No
28018708,No
28005246,No
28005258,No
28033928,No
28010497,No
28021318,No
28005261,No
28072995,No
28010527,No
28005271,No
28010539,No
28004266,No
28021446,No
28005076,No
28028854,No
28010503,No
28010552,No
28021422,No
28018459,No
28005933,No
28039360,No
28044434,No
28060221,No
28038331,No
28042796,No
28057015,No
28005349,No
28010576,No
28004965,No
28005167,No
28021409,No
28032791,No
28010591,No
28010606,No
28010618,No
28021291,No
28026006,No
28019397,No
28010680,No
28010643,No
28005374,No
28005350,No
28005386,No
28005404,No
28063775,No
28031804,No
28010655,No
28037648,No
28026547,No
28035536,No
28006111,No
28005441,No
28049365,No
28005465,No
28005477,No
28005489,No
28005490,No
28005519,No
28040106,No
28025971,No
28063787,No
28004552,No
28005568,No
28010710,No
28005601,No
28050343,No
28005623,No
28010722,No
28005635,No
28021306,No
28021057,No
28005817,No
28038321,No
28010746,No
28005660,No
28021461,No
28071361,No
28005684,No
28005696,No
28026535,No
28005714,No
28005726,No
28020533,No
28031488,No
28063805,No
28006411,No
28037375,No
28031099,No
28033931,No
28010761,No
28010898,No
28069820,No
28010771,No
28010783,No
28020867,No
28050355,No
28006214,No
28005571,No
28021367,No
28005741,No
28045086,No
28072466,No
28010795,No
28005763,No
28010862,No
28010801,No
28010813,No
28074578,No
28079436,No
28049377,No
28031348,No
28005830,No
28021148,No
28018496,No
28005866,No
28005878,No
28005891,No
28005881,No
28029123,No
28005908,No
28010849,No
28010850,No
28031051,No
28038343,No
28045104,No
28005911,No
28010886,No
28005945,No
28025968,No
28039372,No
28013309,No
28020740,No
28079424,No
28031351,No
28005994,No
28006007,No
28006020,No
28010916,No
28029238,No
28006044,No
28035548,No
28028416,No
28010931,No
28060211,No
28006056,No
28010679,No
28063763,No
28006068,No
28021045,No
28021434,No
28006071,No
28071371,No
28010357,No
28030401,No
28029111,No
28006101,No
28021321,No
28006123,No
28010941,No
28025956,No
28026067,No
28010953,No
28006135,No
28005431,No
28010977,No
28010965,No
28006172,No
28010989,No
28010928,No
28006202,No
28006159,No
28006184,No
28006196,No
28006160,No
28041767,No
28006238,No
28006251,No
28019658,No
28006263,No
28010990,No
28006275,No
28006305,No
28006317,No
28006329,No
28030472,No
28011015,No
28006354,No
28019567,No
28006366,No
28014272,No
28006381,No
28006391,No
28006408,No
28010394,No
28045098,No
28004941,No
28011040,No
28030411,No
28025981,No
28031075,No
28066090,No
28059292,No
28034301,No
28042361,No
28041524,No
28039906,No
28044380,No
28044392,No
28044409,No
28059280,No
28065723,No
28034404,No
28037855,No
28037934,No
28004436,No
28021355,No
28037867,No
28049951,No
28056795,No
28047903,No
28056783,No
28049183,No
28049961,No
28047551,No
28043405,No
28043417,No
28070391,No
28067665,No
28047861,No
28070913,No
28072004,No
28079621,No
28062643,No
28043454,No
28043740,No
28080116,No
28068657,No
28068301,No
28043491,No
28070184,No
28068177,No
28043508,No
28070664,No
28068050,No
28047587,No
28082137,No
28067291,No
28043752,No
28065875,No
28072028,No
28047472,No
28072065,No
28071851,No
28043466,No
28063076,No
28043481,No
28071887,No
28057696,No
28043533,No
28048622,No
28079023,No
28047599,No
28043569,No
28078951,No
28067677,No
28073264,No
28043600,No
28043806,No
28068049,No
28044355,No
28047915,No
28070354,No
28079102,No
28068271,No
28043685,No
28079011,No
28073801,No
28073321,No
28080062,No
28081418,No
28082721,No
28073379,No
28046212,No
28071942,No
28062631,No
28071978,No
28066481,No
28063209,No
28069731,No
28047654,No
28081613,No
28082149,No
28063015,No
28072031,No
28043429,No
28078961,No
28078973,No
28067689,No
28080402,No
28043788,No
28071841,No
28047484,No
28057431,No
28071954,No
28072041,No
28071929,No
28072016,No
28043557,No
28043791,No
28079138,No
28071000,No
28044859,No
28043594,No
28071930,No
28043612,No
28048661,No
28071863,No
28071966,No
28071917,No
28070640,No
28070998,No
28081960,No
28072053,No
28043570,No
28070652,No
28061699,No
28078985,No
28061705,No
28043430,No
28048208,No
28043511,No
28071905,No
28043545,No
28047563,No
28047711,No
28044860,No
28071875,No
28043673,No
28066004,No
28071899,No
28005121,No
28080414,No
28061262,No
28071981,No
28082162,No
28082125,No
28081583,No
28043582,No
28066247,No
28067884,No
28047897,No
28080748,No
28079114,No
28047630,No
28049146,No
28078997,No
28046121,No
28043624,No
28082150,No
28043636,No
28068311,No
28047678,No
28068293,No
28068281,No
28043651,No
28047691,No
28057866,No
28079001,No
28043661,No
28071073,No
28063003,No
28067896,No
28063064,No
28043703,No
28043715,No
28065991,No
28043727,No
28043739,No
28044537,No
28042449,No
28044525,No
28701299,No
28039931,No
28043272,No
28044938,No
28034431,No
28044926,No
28039921,No
28044941,No
28039918,No
28042723,No
28046650,No
28046662,No
28069561,No
28062151,No
28081339,No
28046674,No
28040301,No
28071140,No
28041172,No
28057246,No
28046704,No
28081340,No
28065361,No
28058032,No
28079771,No
28071139,No
28034428,No
28034416,No
28037821,No
28072508,No
28067203,No
28067197,No
28068736,No
28033539,No
28076368,No
28079370,No
28037031,No
28078559,No
28018460,No
28030575,No
28028428,No
28019971,No
28020201,No
28020892,No
28080037,No
28030927,No
28020961,No
28020934,No
28020855,No
28020557,No
28018484,No
28030174,No
28004059,No
28032481,No
28037016,No
28030149,No
28022724,No
28042656,No
28020545,No
28030186,No
28020739,No
28013899,No
28019312,No
28018435,No
28020958,No
28020703,No
28031555,No
28025828,No
28030137,No
28074918,No
28045633,No
28044902,No
28038367,No
28039888,No
28021550,No
28020582,No
28021562,No
28020119,No
28048294,No
28018423,No
28038823,No
28020909,No
28038379,No
28040741,No
28028477,No
28079357,No
28037041,No
28018903,No
28020910,No
28035330,No
28076371,No
28041433,No
28028453,No
28030976,No
28031002,No
28019889,No
28045840,No
28077889,No
28073859,No
28038801,No
28080967,No
28077269,No
28030952,No
28028431,No
28039840,No
28030162,No
28038355,No
28031014,No
28020806,No
28058603,No
28018381,No
28021252,No
28021549,No
28020727,No
28074244,No
28020715,No
28037053,No
28047411,No
28048282,No
28028672,No
28030150,No
28057271,No
28020624,No
28037028,No
28039876,No
28020570,No
28018472,No
28019351,No
28034441,No
28020946,No
28028465,No
28030939,No
28018368,No
28042644,No
28018344,No
28018356,No
28020831,No
28019464,No
28015756,No
28020648,No
28030964,No
28040751,No
28039891,No
28062126,No
28020341,No
28021008,No
28060580,No
28056023,No
28056114,No
28056059,No
28056035,No
28056047,No
28075352,No
28081704,No
28074979,No
28075091,No
28059504,No
28022803,No
28059863,No
28064640,No
28062540,No
28058494,No
28065073,No
28045864,No
28080761,No
28076231,No
28049742,No
28073525,No
28065784,Sí
28034477,No
28067631,Sí
28022839,Sí
28029573,Sí
28081650,No
28081901,No
28057672,No
28031506,No
28033953,No
28038380,No
28035551,No
28032511,No
28040866,No
28022797,No
28069716,No
28040246,No
28068104,No
28070251,No
28043879,No
28057441,No
28042735,No
28034325,No
28039943,No
28058652,No
28032501,No
28042073,No
28039128,No
28071474,No
28072545,No
28047368,Sí
28022864,No
28057714,No
28056618,No
28078614,No
28024125,No
28061390,No
28061742,No
28063741,No
28073148,Sí
28049493,No
28022876,No
28047927,No
28050069,No
28057210,No
28071486,No
28039955,No
28033886,No
28022888,No
28029691,No
28038392,No
28043892,No
28048658,No
28058433,No
28045025,No
28041445,No
28063696,No
28022918,Sí
28022891,No
28047198,No
28067148,No
28047204,No
28022980,No
28072375,No
28058068,No
28065632,No
28064861,No
28082095,No
28056904,No
28069406,Sí
28060351,No
28022992,No
28047940,No
28069571,No
28022207,No
28023005,No
28047952,No
28049833,No
28050070,No
28046297,No
28036310,No
28082496,No
28073057,No
28077154,No
28063052,No
28061766,No
28036528,No
28050719,No
28077130,No
28068165,No
28082277,No
28075960,No
28060567,No
28023091,Sí
28071701,No
28079618,No
28059760,No
28072612,No
28067902,No
28059784,No
28076812,No
28074271,No
28023081,Sí
28023121,Sí
28023030,No
28023224,Sí
28023066,Sí
28082061,No
28075054,Sí
28077713,No
28049547,Sí
28030204,No
28069431,No
28035615,No
28049444,No
28039967,No
28023017,No
28023108,No
28023145,No
28023029,No
28035573,No
28031130,No
28031415,No
28039131,No
28023157,No
28039153,No
28049468,No
28037788,No
28035603,No
28023111,No
28041241,No
28028891,No
28049419,No
28060257,No
28035597,No
28037661,No
28073011,No
28078596,No
28049420,No
28037673,No
28049432,No
28033977,No
28039980,No
28033990,No
28028556,No
28028532,No
28029512,No
28049456,No
28035585,No
28039441,No
28058226,No
28056813,No
28043922,No
28043909,No
28072387,No
28047009,No
28043910,No
28043946,No
28065358,No
28043934,No
28073215,No
28047617,No
28042747,No
28042671,No
28042085,No
28040003,No
28038884,No
28074852,No
28042668,No
28023194,No
28050549,No
28074670,No
28039992,No
28038422,No
28028568,No
28033552,No
28050720,No
28042097,No
28072090,No
28044719,No
28038896,No
28056072,No
28023273,No
28047964,No
28082174,No
28048713,No
28062333,No
28047216,No
28056436,No
28068591,No
28072193,No
28082678,No
28056679,No
28079576,No
28067707,Sí
28023315,Sí
28057881,Sí
28045414,No
28063878,No
28023297,No
28031518,No
28035639,No
28043958,No
28049067,No
28066016,No
28058445,No
28023327,No
28041470,No
28082459,No
28023364,No
28047988,No
28072685,No
28023376,Sí
28023388,No
28047228,No
28050082,No
28067690,No
28044422,No
28050653,No
28050094,No
28079874,No
28068980,No
28068815,No
28060981,No
28073720,No
28070895,Sí
28067422,Sí
28081789,No
28044549,No
28077208,No
28073963,No
28023443,No
28065383,No
28070767,No
28072326,No
28046194,No
28059930,No
28057222,No
28077890,No
28033564,No
28081388,No
28079266,No
28080608,No
28073975,No
28076800,No
28066673,No
28069017,No
28067720,No
28065218,No
28072168,Sí
28075637,Sí
28041536,Sí
28080463,No
28082435,No
28045426,No
28034027,No
28076320,No
28023480,No
28028519,No
28048403,No
28032535,No
28043031,No
28065531,No
28037685,No
28045301,No
28063881,No
28035640,No
28070986,No
28023534,No
28037697,No
28040878,No
28044458,No
28032547,No
28037715,No
28067586,No
28044321,No
28023546,No
28057519,No
28057507,No
28068335,No
28068347,No
28068323,No
28043961,No
28047010,No
28047708,No
28049079,No
28042759,No
28046716,No
28044720,No
28032559,No
28030216,No
28080025,No
28041482,No
28057180,No
28038902,No
28038446,No
28070974,No
28056084,No
28044771,No
28048002,No
28065085,No
28065048,No
28058548,No
28064081,No
28067719,No
28048014,No
28058071,No
28063817,No
28048026,No
28023637,No
28047231,No
28048491,No
28067276,No
28069698,No
28078146,No
28036061,Sí
28058743,No
28023698,Sí
28023704,Sí
28023716,Sí
28080554,No
28038665,No
28029937,No
28069170,No
28023674,No
28050422,No
28023662,No
28063891,No
28066028,No
28064093,No
28057465,No
28048592,No
28043971,No
28058731,No
28041664,No
28067628,No
28043016,No
28026031,No
28029950,No
28074505,No
28012275,No
28045724,No
28078493,No
28026626,No
28076848,No
28074980,No
28078389,No
28041573,No
28023893,Sí
28057911,No
28082733,No
28078183,No
28081510,No
28065097,No
28072600,No
28062874,No
28057571,No
28070068,No
28057787,No
28067801,No
28057313,No
28078018,No
28057325,No
28048889,No
28066983,No
28049766,No
28071267,No
28069765,No
28048774,No
28060491,No
28023947,Sí
28023984,No
28023844,Sí
28023935,Sí
28023996,No
28023832,Sí
28023868,No
28023819,Sí
28037806,No
28030794,No
28058305,No
28080359,No
28077543,No
28057684,No
28023741,No
28023807,No
28023881,No
28039347,No
28039244,No
28031142,No
28064160,No
28023923,No
28065310,No
28048981,No
28065322,No
28059309,No
28040313,No
28038914,No
28023911,No
28040775,No
28048038,No
28077075,No
28062345,No
28050185,No
28058457,No
28024034,No
28047241,No
28048725,No
28065504,No
28062667,No
28082009,No
28071991,No
28075601,No
28049523,No
28076551,No
28073689,No
28058500,No
28064883,No
28073835,No
28045852,No
28065188,No
28071590,No
28071772,No
28072582,No
28060610,No
28062370,No
28061547,No
28066338,No
28069832,No
28072211,Sí
28075649,Sí
28056709,No
28080360,Sí
28082587,No
28057660,No
28077348,No
28060312,No
28037946,No
28042851,No
28063945,No
28080475,No
28043399,No
28062321,No
28069194,No
28058822,No
28035676,No
28024061,No
28041792,No
28045062,No
28049481,No
28040015,No
28050665,No
28070263,No
28047435,No
28050628,No
28072417,No
28061663,No
28081029,No
28047642,No
28047423,No
28059310,No
28046731,No
28064007,No
28044756,No
28046522,No
28041494,No
28050732,No
28024071,No
28047253,No
28056621,No
28059279,No
28029445,No
28050409,No
28071671,No
28075650,No
28070585,No
28071577,No
28064068,No
28024253,No
28058196,No
28058469,No
28046339,No
28050306,No
28068441,No
28036656,No
28024319,No
28039256,No
28028261,No
28038461,No
28046145,No
28034052,No
28024307,No
28028601,No
28049109,No
28067288,No
28063027,No
28044008,No
28043995,No
28046741,No
28038616,No
28037065,No
28024290,No
28071838,No
28061754,No
28075698,No
28045581,Sí
28024381,Sí
28024393,Sí
28042887,No
28060816,No
28034064,No
28024356,No
28044011,No
28044021,No
28048506,No
28080049,No
28028684,No
28073495,No
28066806,No
28048816,No
28073070,Sí
28045669,No
28050434,No
28045475,No
28035688,No
28024484,No
28048041,No
28046081,No
28041688,No
28044768,No
28044628,No
28067598,No
28024502,No
28048063,No
28065334,No
28046765,No
28068207,No
28045645,No
28028076,No
28082770,No
28081285,No
28059164,No
28061055,No
28068542,No
28071735,No
28070809,No
28073549,No
28081391,No
28070044,No
28060853,No
28069509,No
28068451,No
28060609,No
28074219,No
28076526,No
28070411,No
28024575,Sí
28062758,No
28065206,No
28078651,No
28061869,No
28071309,Sí
28008880,No
28081595,No
28074441,No
28080657,No
28079916,No
28074384,No
28079588,No
28060968,No
28037740,No
28031521,No
28039165,No
28024551,No
28038471,No
28035691,No
28031166,No
28071814,No
28024617,No
28026043,No
28030435,No
28024629,No
28076290,No
28064421,No
28040881,No
28064317,No
28044033,No
28048579,No
28044045,No
28071024,No
28042760,No
28046777,No
28058639,No
28028611,No
28024642,No
28043028,No
28040799,No
28078870,No
28044801,No
28049626,No
28071127,No
28058573,No
28047265,No
28065693,No
28081509,No
28080153,No
28069418,Sí
28057040,No
28024794,No
28048075,No
28070342,No
28058470,No
28050550,No
28056448,No
28081479,No
28076617,No
28062229,No
28065401,No
28024812,Sí
28058551,No
28024800,No
28049110,No
28048543,No
28057751,No
28071425,No
28069029,No
28063830,No
28048087,No
28067173,No
28024836,No
28048099,No
28048518,No
28024848,No
28048105,No
28080487,No
28077452,No
28078936,No
28035020,No
28074967,No
28077464,No
28059632,No
28062096,No
28056953,No
28074098,No
28057635,No
28057933,No
28066429,No
28070032,No
28071462,No
28033278,No
28058706,No
28062722,No
28056928,No
28076836,No
28077610,No
28063283,No
28056989,No
28072855,No
28059541,No
28077661,No
28064652,No
28024915,Sí
28073161,Sí
28024991,Sí
28024897,Sí
28024988,Sí
28075728,No
28045359,No
28037752,No
28031531,No
28070721,No
28024861,No
28024873,No
28035895,No
28036191,No
28040891,No
28028945,No
28024976,No
28050392,No
28024964,No
28033898,No
28034076,No
28039177,No
28028271,No
28037764,No
28026596,No
28041809,No
28026602,No
28064925,No
28073392,No
28068360,No
28046935,No
28070925,No
28044094,No
28044082,No
28036826,No
28060208,No
28041706,No
28025014,No
28079400,No
28025026,No
28030228,No
28040027,No
28041500,No
28042681,No
28037077,No
28034994,Sí
28073896,No
28025075,No
28068372,No
28050100,No
28058688,No
28064846,Sí
28025087,No
28060671,No
28058482,No
28082058,No
28044896,No
28025130,No
28047277,No
28050112,No
28025129,No
28076241,No
28078468,No
28069510,No
28066764,No
28057301,No
28065760,Sí
28043156,No
28025166,Sí
28081820,No
28059395,No
28057076,No
28025178,No
28025181,No
28043818,No
28059462,No
28040337,No
28037089,No
28047289,No
28050124,No
28044562,No
28025208,No
28048117,No
28068384,No
28050136,No
28045773,No
28078511,No
28042358,No
28078353,No
28077282,No
28057799,No
28061833,No
28079278,No
28073653,No
28079461,No
28061808,No
28073793,No
28063155,No
28061481,No
28056710,No
28068669,No
28079242,No
28078781,No
28077609,No
28082794,No
28076162,No
28065243,No
28061328,No
28072961,Sí
28062813,Sí
28029536,No
28082502,No
28080451,No
28060506,Sí
28044641,No
28043387,No
28035391,No
28050367,No
28042826,No
28045074,No
28033680,No
28038136,No
28039384,No
28044252,No
28044240,No
28044264,No
28073197,No
28046996,No
28062369,No
28046807,No
28001678,No
28035317,No
28077491,No
28042103,No
28044823,No
28047290,No
28056631,No
28025233,No
28064743,No
28058895,No
28067264,No
28074232,No
28025294,No
28048181,No
28070123,No
28059942,No
28045839,No
28056424,No
28081467,No
28076940,No
28076332,No
28062527,No
28079333,No
28077579,No
28078055,No
28071243,No
28069911,No
28074128,No
28061389,No
28070159,Sí
28067847,Sí
28063192,Sí
28050173,Sí
28025348,No
28025361,Sí
28025336,Sí
28025324,Sí
28045438,No
28025312,No
28073033,No
28060282,No
28042243,No
28063908,No
28065541,No
28032584,No
28056126,No
28037958,No
28025351,No
28049845,No
28044100,No
28068074,No
28064111,No
28057453,No
28058184,No
28043314,No
28056643,No
28045815,No
28062023,No
28074062,No
28038926,No
28062606,No
28064755,No
28025403,No
28048129,No
28025415,No
28048130,No
28048521,No
28081972,No
28066922,No
28067094,No
28063957,No
28025440,No
28048142,No
28050148,No
28057209,No
28073872,No
28048154,No
28025491,No
28072399,No
28050151,No
28046273,No
28025476,No
28048166,No
28080220,No
28025579,No
28062141,No
28063271,No
28068840,No
28080943,No
28067379,Sí
28025506,No
28050379,No
28058718,No
28048749,No
28057532,No
28056655,No
28060397,No
28047307,No
28025521,No
28058901,No
28067768,No
28057544,No
28029895,No
28077026,No
28066211,No
28074542,No
28063337,No
28067100,No
28044331,Sí
28041895,Sí
28061298,Sí
28076991,No
28076356,No
28059371,No
28057088,No
28079451,No
28025567,No
28049092,No
28050161,No
28046303,No
28065553,No
28057556,No
28077750,No
28074797,No
28064366,No
28064147,No
28046728,No
28072272,Sí
28064196,Sí
28079631,No
28063994,No
28058597,No
28025580,No
28064101,No
28057854,No
28050562,No
28048737,No
28065701,No
28071188,No
28025646,Sí
28075251,No
28044574,No
28025634,No
28057830,No
28047319,No
28046819,No
28025658,No
28045049,No
28081443,No
28072651,No
28075421,No
28076711,No
28076010,No
28076605,No
28068499,No
28033141,No
28025695,Sí
28038525,No
28038537,No
28080785,No
28072661,No
28081856,No
28060956,No
28063911,No
28025661,No
28040039,No
28072405,No
28065346,No
28048555,No
28041512,No
28049341,No
28048750,No
28044847,No
28057741,No
30010309,No
30000018,No
30011880,No
30009563,Sí
30000161,No
30000146,No
30010619,No
30019489,No
30013441,No
30020731,No
30019787,Sí
30000286,Sí
30012501,No
30018771,No
30010991,No
30009058,No
30011983,No
30010929,No
30000225,No
30000213,No
30008406,No
30011031,No
30019490,No
30020625,No
30020054,No
30000328,No
30001230,No
30000316,No
30021332,No
30018451,No
30013827,No
30018266,Sí
30011028,No
30004796,No
30012811,No
30011843,No
30000365,No
30001849,No
30008376,No
30011077,No
30020522,No
30011651,No
30018709,No
30019374,No
30021356,No
30018758,No
30000420,Sí
30000419,Sí
30010267,No
30000377,No
30000389,No
30009371,No
30000501,No
30000390,No
30000407,No
30000481,No
30010310,No
30018311,No
30020030,No
30002404,No
30000471,No
30008790,No
30000523,No
30021952,No
30020108,No
30011326,No
30004841,No
30012793,No
30013542,No
30009496,Sí
30000535,No
30000547,No
30012252,No
30012847,No
30019659,No
30018576,No
30019091,No
30020248,Sí
30011594,No
30011481,No
30010322,No
30008431,No
30000596,No
30018199,No
30000584,No
30021460,No
30012197,No
30020066,No
30011764,No
30000626,No
30004887,No
30011302,No
30003494,No
30004917,Sí
30009423,No
30004899,No
30004929,No
30001904,No
30019799,Sí
30010838,No
30000705,No
30008716,No
30000699,No
30000663,No
30000687,No
30012732,No
30020029,No
30020561,No
30008753,No
30000766,No
30012082,No
30013499,No
30002911,No
30007141,No
30019131,No
30012367,No
30004954,No
30012951,No
30001138,No
30002234,No
30002325,Sí
30002271,No
30002283,No
30010841,No
30020170,No
30004981,No
30004978,No
30004966,No
30010681,No
30012021,No
30009642,No
30010280,No
30010176,Sí
30000811,No
30010334,No
30012860,No
30000951,Sí
30000936,No
30020273,No
30021629,No
30021630,No
30012756,No
30000985,Sí
30000961,No
30000973,No
30012100,No
30019507,No
30021514,No
30011867,No
30700338,No
30020509,No
30019623,No
30012331,Sí
30005077,Sí
30009502,Sí
30021113,No
30008625,No
30005065,No
30005053,No
30012872,No
30003810,No
30001023,Sí
30012550,No
30009393,No
30001001,No
30001011,No
30012203,No
30010553,No
30002374,No
30003561,No
30001047,No
30013232,No
30012926,Sí
30001953,No
30003068,No
30009368,No
30012768,Sí
30020261,No
30011600,No
30011491,No
30001278,No
30001281,No
30001175,No
30001163,No
30017894,No
30013669,No
30011946,No
30001308,No
30001291,No
30020704,No
30020698,No
30020765,No
30018874,No
30012434,No
30012409,No
30017985,No
30021290,No
30020613,No
30020789,No
30018655,No
30001564,Sí
30001588,Sí
30001643,Sí
30019362,Sí
30001217,Sí
30001771,Sí
30001692,Sí
30001709,Sí
30001655,Sí
30019726,Sí
30020510,No
30018060,No
30020790,No
30021605,No
30010504,No
30019702,No
30021277,No
30019842,No
30019404,No
30011247,No
30008972,No
30001461,No
30008583,No
30010140,No
30001965,No
30001485,No
30010437,No
30001497,No
30009721,No
30019519,No
30019520,No
30011806,No
30013207,No
30013712,No
30018928,No
30012719,No
30013244,No
30012781,No
30011703,No
30001801,No
30011776,No
30001746,No
30001758,No
30008650,No
30013505,No
30012276,No
30019398,No
30004577,No
30021071,No
30019386,No
30006483,No
30002544,Sí
30012537,No
30009231,No
30002556,No
30002520,No
30002532,No
30019532,No
30009009,No
30002568,No
30020431,No
30021541,No
30020352,Sí
30009411,No
30002647,No
30010346,No
30019106,No
30012264,No
30020169,No
30011685,No
30010292,No
30020753,No
30021319,No
30021927,No
30005144,No
30008364,Sí
30013128,No
30018680,No
30019088,No
30021721,No
30002714,Sí
30002702,Sí
30007943,Sí
30002726,Sí
30008935,Sí
30011612,No
30002659,No
30002660,No
30007906,No
30002672,No
30002751,No
30002684,No
30010061,No
30018187,No
30012598,No
30018412,No
30002763,No
30002775,No
30018591,No
30005120,No
30005132,No
30011995,No
30007165,No
30019295,No
30001862,No
30010632,No
30013268,No
30012744,No
30008303,No
30004218,No
30020133,No
30007001,No
30021940,No
30021289,No
30006513,No
30009526,Sí
30005171,No
30003640,No
30019763,No
30006641,No
30020595,No
30021216,No
30021058,No
30020078,No
30018692,Sí
30005201,No
30005193,No
30006938,No
30009435,No
30013001,No
30004206,No
30002805,Sí
30019416,No
30011259,No
30002799,No
30012823,No
30011971,No
30018539,Sí
30002866,No
30010358,No
30021873,No
30020558,No
30019052,No
30008467,No
30004589,No
30012148,No
30021447,Sí
30021241,No
30020091,No
30005260,No
30019601,No
30012975,No
30005375,No
30013554,No
30009861,Sí
30006525,No
30008731,No
30008649,No
30002192,No
30005302,No
30010401,No
30005326,No
30018849,No
30012070,No
30003214,No
30009253,Sí
30010814,Sí
30003196,Sí
30011624,No
30011260,No
30003093,No
30003135,No
30003101,No
30010656,No
30003111,No
30017882,No
30021678,No
30020406,No
30020935,No
30003202,No
30009319,No
30001886,No
30001898,No
30021681,No
30001072,No
30008832,No
30018047,No
30010449,No
30002350,No
30000997,No
30003676,No
30021769,No
30010051,No
30020601,No
30012896,No
30021538,No
30006343,Sí
30006331,No
30003779,No
30021770,No
30013530,No
30019039,No
30002052,No
30021691,No
30005284,No
30001977,No
30004701,No
30006549,No
30019180,No
30010747,No
30007724,No
30007712,Sí
30013414,Sí
30007645,No
30007669,No
30007657,No
30020005,No
30007736,No
30008901,No
30003895,No
30020923,No
30003007,No
30021253,No
30021472,No
30007414,Sí
30010024,Sí
30009630,Sí
30008947,Sí
30007402,No
30011041,No
30018825,No
30008893,No
30009216,No
30009915,No
30021526,No
30018345,No
30019660,No
30010981,No
30018175,No
30004061,No
30003287,No
30013773,No
30018217,No
30001916,No
30005363,No
30010097,No
30003470,No
30013165,No
30021095,Sí
30012446,Sí
30003411,Sí
30003421,Sí
30010516,No
30019684,No
30003299,No
30018783,No
30011818,No
30003342,No
30003305,No
30008005,No
30008443,No
30003317,No
30010851,No
30003329,No
30003330,No
30011570,No
30019544,No
30008421,No
30019911,No
30011788,No
30019064,No
30003445,No
30003457,No
30011855,No
30011697,No
30003469,No
30010371,No
30004048,No
30012227,No
30013581,No
30020947,No
30013803,Sí
30012161,No
30006999,No
30018370,No
30012215,No
30012835,No
30002088,No
30002091,No
30019453,Sí
30002209,No
30020236,No
30005338,No
30002143,No
30013611,No
30002167,Sí
30002155,Sí
30002131,No
30008984,No
30009401,No
30008662,No
30008996,No
30010152,No
30002179,No
30009800,Sí
30005223,No
30019775,No
30002386,No
30019878,No
30018023,No
30018229,No
30002222,No
30006537,No
30009228,No
30008561,No
30018163,No
30003691,No
30008613,No
30018308,No
30012562,No
30004097,No
30008741,No
30018382,No
30010863,No
30012112,No
30010942,No
30018254,No
30002040,No
30011223,No
30008339,No
30020364,No
30020583,No
30013177,No
30018977,No
30020984,No
30021022,No
30021484,No
30018497,No
30018527,No
30013141,Sí
30009851,Sí
30004310,Sí
30018503,Sí
30008157,Sí
30008108,Sí
30010589,Sí
30019477,Sí
30008078,Sí
30010565,No
30004221,No
30004280,No
30011508,No
30004292,No
30018606,No
30004267,No
30004255,No
30019994,No
30004309,No
30010383,No
30004279,No
30011016,No
30017870,No
30019556,No
30018886,No
30019121,No
30012677,No
30012628,No
30019921,No
30019301,No
30012288,No
30018837,No
